filename;author;title;style;genre;date
16886.jpg;40f86d376acde0d9862ce7493745bdae;The Moon;Surrealism;cloudscape;
46936.jpg;40f86d376acde0d9862ce7493745bdae;Ant Face;Surrealism;figurative;1937
82365.jpg;40f86d376acde0d9862ce7493745bdae;Portrait of Maria Carbona;Post-Impressionism;sketch and study;1925
37155.jpg;40f86d376acde0d9862ce7493745bdae;The Rotting Bird;Surrealism;animal painting;1928
20310.jpg;40f86d376acde0d9862ce7493745bdae;Boat;Impressionism;marina;c.1918
87466.jpg;40f86d376acde0d9862ce7493745bdae;Cosmic Madonna;Surrealism;religious painting;1958
54156.jpg;40f86d376acde0d9862ce7493745bdae;Mme. Reese;Surrealism;portrait;c.1931
82513.jpg;40f86d376acde0d9862ce7493745bdae;Macrophotographic Self-Portrait with the Appearance of Gala;Surrealism;self-portrait;1962
21833.jpg;40f86d376acde0d9862ce7493745bdae;The Gold Chalice;Surrealism;still life;
88180.jpg;40f86d376acde0d9862ce7493745bdae;Portrait of Nada Pachevich;Surrealism;portrait;1948
78657.jpg;40f86d376acde0d9862ce7493745bdae;Crepuscular Old Man;Expressionism;portrait;1918
68598.jpg;40f86d376acde0d9862ce7493745bdae;Portrait of a Woman, (unfinished);Expressionism;portrait;1926
88926.jpg;40f86d376acde0d9862ce7493745bdae;Homage to Erik Satie;Cubism;portrait;c.1926
5108.jpg;40f86d376acde0d9862ce7493745bdae;Portrait of Mrs. Reeves;Surrealism;portrait;1954
26711.jpg;40f86d376acde0d9862ce7493745bdae;A Seated Man and a Dancing Couple;Expressionism;portrait;1921
88017.jpg;40f86d376acde0d9862ce7493745bdae;Geological justice;Surrealism;landscape;1936
99637.jpg;40f86d376acde0d9862ce7493745bdae;Aurora's Head, After Michelangelo (detail of a Figure on the Grave of Lorenzo Di Medici);Realism;interior;1977
16585.jpg;40f86d376acde0d9862ce7493745bdae;The Alchemist;Surrealism;landscape;1962
93377.jpg;40f86d376acde0d9862ce7493745bdae;Mae West Lips Sofa;Surrealism;design;1937
61005.jpg;40f86d376acde0d9862ce7493745bdae;Untitled (Spanish Dances in a Landscape);Surrealism;genre painting;1946
51596.jpg;40f86d376acde0d9862ce7493745bdae;Jason Carrying the Golden Fleece (unfinished);Surrealism;mythological painting;c.1981
231.jpg;40f86d376acde0d9862ce7493745bdae;Portrait of Mrs. Harrison Williams;Surrealism;portrait;c.1943
6710.jpg;40f86d376acde0d9862ce7493745bdae;Phosphene;Op Art;abstract;1979
59292.jpg;40f86d376acde0d9862ce7493745bdae;Winged Victory;Expressionism;nude painting (nu);1970
69880.jpg;40f86d376acde0d9862ce7493745bdae;"Combinations (or The Combined Dalinian Phantasms; Ants, Keys, Nails)";Surrealism;still life;1931
63109.jpg;40f86d376acde0d9862ce7493745bdae;Imperial Monument of Woma-Child. Gala (Utopian Fantasy);Surrealism;symbolic painting;1929
3195.jpg;40f86d376acde0d9862ce7493745bdae;LaTour;Surrealism;symbolic painting;
68538.jpg;40f86d376acde0d9862ce7493745bdae;The Cosmic Athlete;Surrealism;genre painting;1960
79552.jpg;40f86d376acde0d9862ce7493745bdae;Untitled;Expressionism;nude painting (nu);1982
70121.jpg;40f86d376acde0d9862ce7493745bdae;The Chair;Surrealism;figurative;1976
10141.jpg;40f86d376acde0d9862ce7493745bdae;Man Holding Up a Baby as Though He Were Drinking from a Bottle;Cloisonnism;genre painting;1921
59637.jpg;40f86d376acde0d9862ce7493745bdae;Madonna in Particles;Surrealism;religious painting;1952
56607.jpg;40f86d376acde0d9862ce7493745bdae;The Lighthouse at Alexandria;Surrealism;mythological painting;1954
94146.jpg;40f86d376acde0d9862ce7493745bdae;After the Head of 'Giuliano di Medici;Surrealism;figurative;1982
57625.jpg;40f86d376acde0d9862ce7493745bdae;Religious Scene in Particles;Surrealism;religious painting;c.1958
58826.jpg;40f86d376acde0d9862ce7493745bdae;Head Bombarded with Grains of Wheat (Particle Head Over the Village of Cadaques);Surrealism;portrait;1954
23117.jpg;40f86d376acde0d9862ce7493745bdae;Mercury and Argus;Surrealism;mythological painting;1981
39671.jpg;40f86d376acde0d9862ce7493745bdae;"Untitled (Head of a Woman; unfinished)";Expressionism;portrait;1981
42324.jpg;40f86d376acde0d9862ce7493745bdae;Giuliano di Medici' by Michelangelo, Seen from Behind;Neoclassicism;portrait;1982
51443.jpg;40f86d376acde0d9862ce7493745bdae;Double-sided Verso (Studio Scene);Symbolism;nude painting (nu);1925
45146.jpg;40f86d376acde0d9862ce7493745bdae;Port Alguer;Post-Impressionism;cityscape;1924
34131.jpg;40f86d376acde0d9862ce7493745bdae;Barber Saddened by the Persistence of Good Weather (The Anguished Barber);Surrealism;figurative;1934
43304.jpg;40f86d376acde0d9862ce7493745bdae;The Pool of Tears;Surrealism;illustration;1969
77079.jpg;40f86d376acde0d9862ce7493745bdae;Caligula's Horse (Dali's Horses);Surrealism;animal painting;c.1971
66088.jpg;40f86d376acde0d9862ce7493745bdae;The Veiled Heart;Surrealism;symbolic painting;1932
39712.jpg;40f86d376acde0d9862ce7493745bdae;Untitled (Male Nude in a Landscape);Expressionism;nude painting (nu);1948
47187.jpg;40f86d376acde0d9862ce7493745bdae;Actress Betty Stockfeld Is Metamorphosed into a Nurse;Surrealism;portrait;1939
68509.jpg;40f86d376acde0d9862ce7493745bdae;Les Dlemoilselles D'Avignon (The Girls of Avignon);Symbolism;nude painting (nu);1970
43247.jpg;40f86d376acde0d9862ce7493745bdae;After Michelangelo's 'Squatting Child';Neoclassicism;sketch and study;1982
56241.jpg;40f86d376acde0d9862ce7493745bdae;Cubist Composition;Cubism;portrait;1923
54105.jpg;40f86d376acde0d9862ce7493745bdae;Exquisite Cadaver;Surrealism;figurative;1935
98643.jpg;40f86d376acde0d9862ce7493745bdae;Seated Monk;Post-Impressionism;portrait;1925
95773.jpg;40f86d376acde0d9862ce7493745bdae;Still Life;Realism;still life;1918
30465.jpg;40f86d376acde0d9862ce7493745bdae;Puristic Still Life;Cubism;still life;1924
15402.jpg;40f86d376acde0d9862ce7493745bdae;Cranach Metamorphosis (Woman in a Mirror);Surrealism;portrait;1974
88105.jpg;40f86d376acde0d9862ce7493745bdae;Figures in a Landscape at Ampurdan;Expressionism;landscape;1923
38681.jpg;40f86d376acde0d9862ce7493745bdae;Gala in a Patio Watching the Sky, Where the Equestrian Figure of Prince Baltasar Carlos and Several Constellations (All) Appear, after Velazquez;Surrealism;symbolic painting;1981
44902.jpg;40f86d376acde0d9862ce7493745bdae;The Sense of Speed;Surrealism;landscape;1931
79198.jpg;40f86d376acde0d9862ce7493745bdae;Study of Nude;Post-Impressionism;sketch and study;1925
65572.jpg;40f86d376acde0d9862ce7493745bdae;Don Jose Nieto Velazquez from 'Las Meninas' by Velazquez;Post-Impressionism;portrait;1982
23796.jpg;40f86d376acde0d9862ce7493745bdae;The Wash Basin;Surrealism;symbolic painting;1976
15240.jpg;40f86d376acde0d9862ce7493745bdae;Searching for the Fourth Dimension;Surrealism;landscape;1979
76482.jpg;40f86d376acde0d9862ce7493745bdae;Allegory of an American Christmas;Surrealism;allegorical painting;1934
84537.jpg;40f86d376acde0d9862ce7493745bdae;A Fate of the Parthenon;Symbolism;symbolic painting;1960
79624.jpg;40f86d376acde0d9862ce7493745bdae;Self-Portrait Being Duplicated into Three;Cubism;self-portrait;1927
54439.jpg;40f86d376acde0d9862ce7493745bdae;The Sacred Heart of Jesus;Surrealism;religious painting;1962
27019.jpg;40f86d376acde0d9862ce7493745bdae;The Isle of the Dead;Surrealism;symbolic painting;1934
94745.jpg;40f86d376acde0d9862ce7493745bdae;Man with His Head Full of Clouds;Surrealism;figurative;1936
102010.jpg;40f86d376acde0d9862ce7493745bdae;Surrealist Essay;Surrealism;landscape;1932
83264.jpg;40f86d376acde0d9862ce7493745bdae;Gala's Dream (Dream of Paradise);Surrealism;landscape;c.1972
32083.jpg;40f86d376acde0d9862ce7493745bdae;Portrait of a Gipsy;Expressionism;portrait;1919
61788.jpg;40f86d376acde0d9862ce7493745bdae;Topological Study for 'Exploded Head';Surrealism;figurative;1982
81460.jpg;40f86d376acde0d9862ce7493745bdae;They Were There;Surrealism;portrait;1931
77248.jpg;40f86d376acde0d9862ce7493745bdae;Set design for the ballet 'Los Sacos Del Molinero';Surrealism;design;1949
57117.jpg;40f86d376acde0d9862ce7493745bdae;Portrait of My Sister (original State);Expressionism;portrait;1924
40628.jpg;40f86d376acde0d9862ce7493745bdae;Ana Maria;Expressionism;portrait;1924
94750.jpg;40f86d376acde0d9862ce7493745bdae;Paranoia (Surrealist Figures);Surrealism;landscape;1944
84464.jpg;40f86d376acde0d9862ce7493745bdae;St. Peter's in Rome;Surrealism;interior;
84720.jpg;40f86d376acde0d9862ce7493745bdae;The Sun of Dali;Surrealism;self-portrait;1965
75071.jpg;40f86d376acde0d9862ce7493745bdae;Opposition;Surrealism;symbolic painting;1952
7227.jpg;40f86d376acde0d9862ce7493745bdae;Still Life;Cubism;still life;c.1925
18361.jpg;40f86d376acde0d9862ce7493745bdae;Siphon and Small Bottle of Rum;Post-Impressionism;still life;1924
25165.jpg;40f86d376acde0d9862ce7493745bdae;The Vertebrate Grotto;Abstract Art;figurative;1936
23863.jpg;40f86d376acde0d9862ce7493745bdae;Untitled;Surrealism;portrait;1945
52642.jpg;40f86d376acde0d9862ce7493745bdae;Mohammed's Dream;Expressionism;religious painting;1963
13162.jpg;40f86d376acde0d9862ce7493745bdae;Surrealist Composition with Invisible Figures;Surrealism;landscape;c.1936
17381.jpg;40f86d376acde0d9862ce7493745bdae;Portrait of My First Cousin;Expressionism;portrait;1923
73855.jpg;40f86d376acde0d9862ce7493745bdae;Portrait of Gala;Surrealism;portrait;1933
99590.jpg;40f86d376acde0d9862ce7493745bdae;Portrait of Mrs. Fagen;Surrealism;portrait;1960
81610.jpg;40f86d376acde0d9862ce7493745bdae;The Palace of the Wind;Surrealism;symbolic painting;1974
67909.jpg;40f86d376acde0d9862ce7493745bdae;Portrait of Mrs. Ann Woodward;Surrealism;portrait;1954
72573.jpg;40f86d376acde0d9862ce7493745bdae;Celestial Coronation;Surrealism;religious painting;c.1951
8261.jpg;40f86d376acde0d9862ce7493745bdae;Figures (Scene after Goya);Symbolism;genre painting;1981
311.jpg;40f86d376acde0d9862ce7493745bdae;Portrait Of Jaume Miravidles;Expressionism;portrait;1922
3768.jpg;40f86d376acde0d9862ce7493745bdae;Portrait of Sir James Dunn;Surrealism;portrait;1958
35119.jpg;40f86d376acde0d9862ce7493745bdae;Fertility;Surrealism;symbolic painting;1977
72672.jpg;40f86d376acde0d9862ce7493745bdae;Llane Beach, Cadaques;Impressionism;landscape;1919
78963.jpg;40f86d376acde0d9862ce7493745bdae;The Ghost of Vermeer Van Delft;Surrealism;symbolic painting;c.1934
25045.jpg;40f86d376acde0d9862ce7493745bdae;Chocolate;Surrealism;figurative;c.1930
67866.jpg;40f86d376acde0d9862ce7493745bdae;Dionysus Spitting the Complete Image of Cadaques on the Tip of the Tongue of a Three-Storied Gaudinian Woman;Surrealism;still life;1958
82277.jpg;40f86d376acde0d9862ce7493745bdae;Portrait of the Marquis De Cuevas;Surrealism;portrait;1942
77407.jpg;40f86d376acde0d9862ce7493745bdae;The Vegetable Garden of Llaner;Post-Impressionism;landscape;1920
40997.jpg;40f86d376acde0d9862ce7493745bdae;Little Cinders (Senicitas);Surrealism;symbolic painting;1928
13176.jpg;40f86d376acde0d9862ce7493745bdae;The Feeling of Becoming;Surrealism;symbolic painting;1930
57729.jpg;40f86d376acde0d9862ce7493745bdae;Aerodynamic Chair;Surrealism;landscape;1934
7169.jpg;40f86d376acde0d9862ce7493745bdae;Woman Undressing;Surrealism;nude painting (nu);1959
2018.jpg;40f86d376acde0d9862ce7493745bdae;The Knight at the Tower;Surrealism;symbolic painting;1932
76050.jpg;40f86d376acde0d9862ce7493745bdae;Tieta;Impressionism;portrait;c.1920
4571.jpg;40f86d376acde0d9862ce7493745bdae;Nude Woman in an Armchair;Surrealism;nude painting (nu);c.1927
84338.jpg;b36edf57ed623e40e433565053f5f6ca;Mechanical compositions;Cubism;still life;1923.0
47587.jpg;b36edf57ed623e40e433565053f5f6ca;Trouville;Cubism;genre painting;1911.0
92819.jpg;b36edf57ed623e40e433565053f5f6ca;The Woman in Blue;Cubism;portrait;1912.0
91270.jpg;b36edf57ed623e40e433565053f5f6ca;The Staircase;Tubism;cityscape;1913.0
81350.jpg;b36edf57ed623e40e433565053f5f6ca;Men in the city;Cubism;portrait;1919.0
24215.jpg;b36edf57ed623e40e433565053f5f6ca;Naked model in the workshop;Cubism;nude painting (nu);1913.0
33737.jpg;b36edf57ed623e40e433565053f5f6ca;Soldier with a pipe;Tubism;portrait;1916.0
24889.jpg;b36edf57ed623e40e433565053f5f6ca;Houses in the trees landscape n°3;Cubism;cityscape;1914.0
42654.jpg;b36edf57ed623e40e433565053f5f6ca;The typographer;Cubism;portrait;1919.0
85506.jpg;b36edf57ed623e40e433565053f5f6ca;Discs;Cubism;abstract;1919.0
20394.jpg;b36edf57ed623e40e433565053f5f6ca;Smokers;Cubism;genre painting;1912.0
43308.jpg;b36edf57ed623e40e433565053f5f6ca;Three Characters;Cubism;portrait;1924.0
28057.jpg;b36edf57ed623e40e433565053f5f6ca;The level Crossing;Cubism;abstract;1912.0
12786.jpg;b36edf57ed623e40e433565053f5f6ca;Two Figures, naked on red bottom ;Cubism;portrait;1923.0
58448.jpg;b36edf57ed623e40e433565053f5f6ca;The study for the City Centre;Cubism;portrait;1927.0
21903.jpg;b36edf57ed623e40e433565053f5f6ca;Still life;Tubism;still life;1914.0
66211.jpg;b36edf57ed623e40e433565053f5f6ca;Machine element;Cubism;still life;1924.0
18584.jpg;b36edf57ed623e40e433565053f5f6ca;Plungers II;Purism;genre painting;1942.0
50227.jpg;b36edf57ed623e40e433565053f5f6ca;Ball bearing;Constructivism;still life;1926.0
12271.jpg;b36edf57ed623e40e433565053f5f6ca;Contrast of Forms;Cubism;abstract;1913.0
11874.jpg;b36edf57ed623e40e433565053f5f6ca;Propellers 2nd state;Cubism;genre painting;1918.0
56868.jpg;b36edf57ed623e40e433565053f5f6ca;Composition;Cubism;abstract;1919.0
48982.jpg;b36edf57ed623e40e433565053f5f6ca;Machine elements;Cubism;still life;1919.0
10264.jpg;b36edf57ed623e40e433565053f5f6ca;Mona Lisa with the keys;Purism;figurative;1930.0
5153.jpg;b36edf57ed623e40e433565053f5f6ca;The Staircase;Tubism;cityscape;1914.0
8953.jpg;b36edf57ed623e40e433565053f5f6ca;Three sisters;Cubism;portrait;1952.0
64280.jpg;b36edf57ed623e40e433565053f5f6ca;The Camper;Naïve Art (Primitivism);genre painting;1954.0
48343.jpg;b36edf57ed623e40e433565053f5f6ca;Acrobats in gray;Cubism;genre painting;1944.0
91283.jpg;b36edf57ed623e40e433565053f5f6ca;The Baluster;Cubism;design;1925.0
8296.jpg;b36edf57ed623e40e433565053f5f6ca;Contrast of form;Tubism;abstract;1913.0
68149.jpg;b36edf57ed623e40e433565053f5f6ca;Contrast of forms;Tubism;abstract;1914.0
1903.jpg;b36edf57ed623e40e433565053f5f6ca;The House under the trees;Cubism;landscape;1913.0
75217.jpg;b36edf57ed623e40e433565053f5f6ca;Acrobats in the circus;Cubism;genre painting;1918.0
85696.jpg;b36edf57ed623e40e433565053f5f6ca;The Breakfast;Cubism;genre painting;1921.0
100398.jpg;b36edf57ed623e40e433565053f5f6ca;Man and Woman;Cubism;portrait;1921.0
44504.jpg;b36edf57ed623e40e433565053f5f6ca;The Bridge of the Tug boat;Cubism;cityscape;1920.0
41113.jpg;b36edf57ed623e40e433565053f5f6ca;The Woman and the child;Cubism;portrait;1922.0
8751.jpg;b36edf57ed623e40e433565053f5f6ca;Three musicians;Naïve Art (Primitivism);genre painting;1930.0
37896.jpg;b36edf57ed623e40e433565053f5f6ca;Still life in the machine elements;Cubism;still life;1918.0
79243.jpg;b36edf57ed623e40e433565053f5f6ca;The part of Chart;Tubism;genre painting;1917.0
58543.jpg;b36edf57ed623e40e433565053f5f6ca;The Woman with the fruit dish;Cubism;portrait;1924.0
4020.jpg;b36edf57ed623e40e433565053f5f6ca;The proof that the Man descent monkey;Tubism;portrait;1915.0
33005.jpg;b36edf57ed623e40e433565053f5f6ca;The Large Tug boat;Cubism;marina;1923.0
77104.jpg;b36edf57ed623e40e433565053f5f6ca;Pear Compotoir;Cubism;still life;1923.0
89903.jpg;b36edf57ed623e40e433565053f5f6ca;The Stove;Tubism;abstract;1918.0
22688.jpg;b36edf57ed623e40e433565053f5f6ca;Three women with the still life;Cubism;abstract;1920.0
75811.jpg;b36edf57ed623e40e433565053f5f6ca;The Disc;Cubism;abstract;1918.0
27557.jpg;b36edf57ed623e40e433565053f5f6ca;The great Julie;Purism;portrait;1945.0
74937.jpg;b36edf57ed623e40e433565053f5f6ca;Geometric standards;Tubism;abstract;1913.0
68706.jpg;b36edf57ed623e40e433565053f5f6ca;The House in the trees;Cubism;landscape;1913.0
62633.jpg;b36edf57ed623e40e433565053f5f6ca;Woman with flower portrait study;Cubism;portrait;1920.0
81824.jpg;b36edf57ed623e40e433565053f5f6ca;Leisures on red bottom;Naïve Art (Primitivism);genre painting;1949.0
36638.jpg;b36edf57ed623e40e433565053f5f6ca;Composition with the two parrots;Purism;portrait;1939.0
25000.jpg;b36edf57ed623e40e433565053f5f6ca;New York good-bye;Purism;abstract;1946.0
75937.jpg;b36edf57ed623e40e433565053f5f6ca;Composition with the three figures;Purism;portrait;1932.0
85323.jpg;b36edf57ed623e40e433565053f5f6ca;The Outing in the country;Naïve Art (Primitivism);genre painting;1954.0
97045.jpg;b36edf57ed623e40e433565053f5f6ca;The acrobat and his partner;Naïve Art (Primitivism);genre painting;1948.0
98094.jpg;b36edf57ed623e40e433565053f5f6ca;Still life;Cubism;still life;1927.0
80242.jpg;b36edf57ed623e40e433565053f5f6ca;Two women with the toilet, final state;Cubism;portrait;1920.0
30458.jpg;b36edf57ed623e40e433565053f5f6ca;Still life in the tankard final state;Cubism;still life;1921.0
22034.jpg;b36edf57ed623e40e433565053f5f6ca;Landscape animated 1st study;Cubism;cityscape;1921.0
33742.jpg;b36edf57ed623e40e433565053f5f6ca;The large one parades on red bottom;Naïve Art (Primitivism);portrait;1953.0
83712.jpg;b36edf57ed623e40e433565053f5f6ca;The polychrome Fleur;Orphism;flower painting;1936.0
77596.jpg;b36edf57ed623e40e433565053f5f6ca;The outing in the country;Naïve Art (Primitivism);genre painting;1954.0
10256.jpg;b36edf57ed623e40e433565053f5f6ca;Three characters;Cubism;portrait;1920.0
52276.jpg;b36edf57ed623e40e433565053f5f6ca;Machine element 1st state;Cubism;still life;1924.0
49263.jpg;b36edf57ed623e40e433565053f5f6ca;The Circus;Cubism;abstract;1918.0
6551.jpg;b36edf57ed623e40e433565053f5f6ca;The level crossing (final state);Tubism;abstract;1919.0
7302.jpg;b36edf57ed623e40e433565053f5f6ca;Three musicians;Naïve Art (Primitivism);genre painting;
10148.jpg;b36edf57ed623e40e433565053f5f6ca;Skating Rink drawing of decoration;Cubism;design;1921.0
103075.jpg;b36edf57ed623e40e433565053f5f6ca;Contrast of Forms;Cubism;abstract;1918.0
62795.jpg;b36edf57ed623e40e433565053f5f6ca;The Creation of the World drawing of curtain of scene;Cubism;design;1923.0
66895.jpg;b36edf57ed623e40e433565053f5f6ca;Machine elements;Cubism;still life;1920.0
38945.jpg;b36edf57ed623e40e433565053f5f6ca;The Composition with the umbrella;Purism;design;1932.0
74903.jpg;b36edf57ed623e40e433565053f5f6ca;Two Women and still life 1st state;Cubism;portrait;1920.0
25655.jpg;b36edf57ed623e40e433565053f5f6ca;The Three Comrades;Cubism;portrait;1920.0
4163.jpg;b36edf57ed623e40e433565053f5f6ca;Still life with candle;Cubism;still life;
78169.jpg;b36edf57ed623e40e433565053f5f6ca;Three women with flowers;Cubism;genre painting;
41172.jpg;b36edf57ed623e40e433565053f5f6ca;Woman with a Book;Cubism;portrait;1923.0
94459.jpg;b36edf57ed623e40e433565053f5f6ca;Still life composition leaf;Purism;still life;1927.0
98588.jpg;b36edf57ed623e40e433565053f5f6ca;The aircraft in the sky;Surrealism;cloudscape;
76636.jpg;b36edf57ed623e40e433565053f5f6ca;The man in the blue hat;Purism;portrait;1937.0
91017.jpg;b36edf57ed623e40e433565053f5f6ca;Contrast of object;Purism;abstract;1930.0
90492.jpg;b36edf57ed623e40e433565053f5f6ca;Accordion;Purism;still life;1926.0
42294.jpg;b36edf57ed623e40e433565053f5f6ca;Blue guitar and vase;Purism;still life;1926.0
61148.jpg;b36edf57ed623e40e433565053f5f6ca;Sacred Heart of Audincourt;Purism;design;1951.0
